Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID01555,Male,21,Engineering,77.9,4.9,3.49,5.3,8,3.36
ID01556,Male,18,Psychology,100.0,4.6,2.57,6.1,9,2.89
ID01557,Female,20,Psychology,80.9,1.9,2.96,7.0,7,3.06
ID01558,Male,24,Computer Science,57.0,8.3,3.01,6.2,8,3.17
ID01559,Female,18,Computer Science,84.1,2.8,2.81,6.9,10,3.08
ID01560,Female,20,Economics,83.8,5.1,2.92,6.3,7,3.34
ID01561,Male,19,Computer Science,100.0,4.5,2.85,7.0,12,3.27
ID01562,Male,19,Mathematics,85.2,4.5,2.61,8.4,9,2.76
ID01563,Female,22,Psychology,78.7,1.3,3.53,7.0,8,3.44
ID01564,Male,23,Computer Science,100.0,2.7,3.01,7.8,9,3.12
ID01565,Female,19,Business,86.8,5.1,3.2,8.1,4,3.69
ID01566,Male,22,Mathematics,73.7,1.4,3.18,6.8,9,3.09
ID01567,Female,24,Economics,100.0,3.5,3.13,4.3,6,3.17
ID01568,Male,18,Engineering,87.9,4.3,3.15,7.4,9,3.55
ID01569,Female,19,Psychology,85.0,5.8,2.95,6.0,10,3.23
ID01570,Male,18,Psychology,87.7,4.2,3.81,8.3,11,4.0
ID01571,Female,18,Business,68.9,3.6,3.48,9.0,7,3.59
ID01572,Male,23,Engineering,77.1,4.6,3.11,6.6,9,3.36
ID01573,Female,19,Engineering,85.1,3.4,2.88,7.2,4,3.17
ID01574,Female,18,Economics,82.1,2.2,3.04,8.0,3,3.39
ID01575,Male,23,Economics,100.0,2.9,3.31,5.8,8,3.37
ID01576,Male,23,Mathematics,88.3,5.0,3.85,7.0,9,4.0
ID01577,Male,19,Psychology,97.8,3.6,2.41,4.7,8,2.77
ID01578,Female,23,Computer Science,85.1,14.0,3.43,8.6,10,4.0
ID01579,Female,19,Economics,100.0,1.8,3.66,9.5,7,3.96
ID01580,Male,19,Business,91.0,5.0,2.36,7.1,4,2.93
ID01581,Male,20,Business,85.2,5.4,3.01,5.9,7,3.27
ID01582,Male,18,Business,84.8,4.2,2.57,7.4,10,2.86
ID01583,Female,21,Economics,70.7,3.3,3.32,5.1,10,3.21
ID01584,Male,19,Economics,92.6,3.9,2.92,6.3,8,3.33
ID01585,Female,18,Business,84.4,4.0,3.03,6.4,8,3.18
ID01586,Male,24,Economics,77.5,9.3,2.89,6.2,7,3.22
ID01587,Female,23,Computer Science,100.0,1.1,3.46,7.3,6,3.47
ID01588,Male,22,Computer Science,66.2,2.2,3.21,7.7,9,3.15
ID01589,Male,19,Mathematics,78.7,4.6,3.22,7.0,15,3.13
ID01590,Female,23,Psychology,100.0,7.2,3.18,8.4,10,3.61
ID01591,Female,23,Computer Science,89.7,2.3,3.39,7.6,11,3.58
ID01592,Female,23,Mathematics,84.3,1.9,2.97,6.3,8,3.21
ID01593,Male,23,Engineering,88.8,3.7,3.95,6.8,5,4.0
ID01594,Male,23,Psychology,87.7,2.2,2.48,6.9,7,2.68
ID01595,Female,19,Computer Science,62.3,3.7,2.24,6.4,8,2.36
ID01596,Female,24,Engineering,79.8,2.2,2.2,7.8,8,2.23
ID01597,Male,21,Mathematics,100.0,5.8,2.06,4.0,11,2.55
ID01598,Male,20,Computer Science,75.1,2.3,3.44,7.0,4,3.34
ID01599,Male,23,Computer Science,80.2,1.2,3.38,7.5,8,3.41
ID01600,Female,23,Economics,76.9,5.8,3.7,7.9,9,4.0
ID01601,Male,20,Engineering,83.7,4.0,2.57,8.7,5,2.76
ID01602,Male,24,Computer Science,76.3,3.1,3.47,6.8,8,3.35
ID01603,Male,24,Business,92.3,3.1,3.13,8.2,8,3.5
ID01604,Male,19,Economics,88.0,4.3,3.18,7.9,7,3.42
ID01605,Male,18,Economics,96.6,1.9,3.41,7.4,9,3.67
ID01606,Male,22,Computer Science,69.2,1.5,2.72,4.9,8,2.65
ID01607,Male,22,Economics,79.9,2.3,4.0,8.6,11,3.96
ID01608,Female,18,Psychology,81.6,3.3,3.77,7.1,4,3.9
ID01609,Male,19,Engineering,91.8,2.2,2.83,6.6,9,2.97
ID01610,Male,22,Psychology,73.1,9.2,2.55,5.3,8,2.92
ID01611,Female,24,Mathematics,98.7,2.3,3.06,4.0,4,3.25
ID01612,Female,20,Psychology,100.0,4.1,3.19,9.9,10,3.52
ID01613,Male,18,Business,70.2,5.2,3.63,7.5,5,3.7
ID01614,Male,24,Economics,77.6,7.7,2.52,5.3,7,2.75
ID01615,Male,21,Economics,77.0,10.1,3.24,5.1,10,3.41
ID01616,Female,19,Business,100.0,12.2,2.34,6.6,6,2.99
ID01617,Female,18,Economics,78.6,7.5,3.32,8.2,4,3.64
ID01618,Female,22,Psychology,100.0,6.8,3.05,7.9,6,3.4
ID01619,Female,19,Mathematics,66.0,2.0,4.0,8.0,11,4.0
ID01620,Female,20,Computer Science,70.2,5.4,2.33,5.7,11,2.52
ID01621,Male,19,Business,74.7,3.4,3.79,6.7,11,3.9
ID01622,Male,19,Psychology,72.3,3.4,2.25,7.2,9,2.3
ID01623,Female,20,Psychology,81.0,3.1,2.44,6.9,8,2.55
ID01624,Female,23,Psychology,74.4,2.0,2.26,7.8,10,2.26
ID01625,Male,20,Computer Science,72.7,2.8,3.23,9.4,6,3.23
ID01626,Female,24,Engineering,100.0,2.2,2.51,7.3,5,2.86
ID01627,Male,19,Economics,100.0,1.1,2.43,6.1,11,2.5
ID01628,Male,20,Economics,99.2,8.3,3.2,4.8,8,3.68
ID01629,Male,23,Mathematics,92.9,4.0,3.33,7.3,8,3.7
ID01630,Male,24,Engineering,86.4,4.1,3.12,6.0,8,3.54
ID01631,Female,18,Economics,77.5,3.8,3.02,7.6,9,3.19
ID01632,Male,20,Mathematics,70.7,7.1,4.0,7.5,7,4.0
ID01633,Female,20,Mathematics,90.4,4.4,3.17,9.3,4,3.3
ID01634,Female,19,Psychology,67.4,8.5,3.5,7.3,7,3.58
ID01635,Female,24,Business,70.1,5.7,3.17,7.7,9,3.16
ID01636,Male,18,Psychology,100.0,2.5,2.55,6.0,5,2.64
ID01637,Male,21,Computer Science,100.0,7.8,3.37,4.9,9,3.78
ID01638,Male,21,Economics,90.9,4.8,2.77,8.6,6,2.97
ID01639,Female,22,Mathematics,100.0,3.8,3.05,8.8,12,3.09
ID01640,Female,20,Business,81.3,6.7,3.25,6.5,5,3.57
ID01641,Male,20,Economics,64.9,4.1,2.13,4.1,9,2.04
ID01642,Female,18,Mathematics,94.2,6.0,2.3,9.0,2,2.83
ID01643,Male,23,Mathematics,93.5,1.8,3.55,8.8,11,3.89
ID01644,Female,21,Psychology,86.1,4.1,2.77,6.8,8,2.95
ID01645,Male,22,Business,81.4,2.6,2.79,8.6,10,3.1
ID01646,Female,18,Business,99.4,12.0,3.18,6.9,11,3.92
ID01647,Male,20,Economics,70.2,8.2,2.91,7.3,8,3.22
ID01648,Female,21,Mathematics,73.4,4.5,3.31,4.6,11,3.29
ID01649,Female,24,Business,69.9,7.8,3.07,8.8,9,3.38
ID01650,Female,22,Business,86.3,2.6,3.2,4.4,8,3.37
ID01651,Male,19,Economics,68.7,3.0,2.75,9.6,11,2.52
ID01652,Male,21,Psychology,74.7,0.9,3.2,9.7,7,3.11
ID01653,Male,22,Engineering,74.4,5.8,3.65,4.0,8,3.7
ID01654,Male,18,Computer Science,81.1,0.8,2.82,9.3,8,2.76
ID01655,Male,19,Engineering,62.7,2.8,3.56,6.6,14,3.53
ID01656,Female,22,Business,86.3,1.7,3.07,7.6,7,3.38
ID01657,Female,22,Mathematics,100.0,7.0,3.47,4.9,8,3.79
ID01658,Male,20,Computer Science,87.0,11.3,3.16,6.5,7,4.0
ID01659,Male,23,Computer Science,100.0,6.4,3.08,5.2,10,3.59
ID01660,Male,21,Mathematics,100.0,5.7,3.27,5.8,8,3.63
ID01661,Female,20,Computer Science,96.7,4.6,3.71,8.8,5,3.81
ID01662,Male,24,Mathematics,86.1,4.3,3.22,8.5,4,3.52
ID01663,Female,19,Computer Science,85.3,2.3,3.34,8.2,4,3.47
ID01664,Male,23,Economics,96.5,1.3,2.92,6.2,11,3.22
ID01665,Female,22,Economics,79.1,4.3,3.89,6.0,8,3.86
ID01666,Female,20,Engineering,56.8,4.9,3.42,4.5,7,3.16
ID01667,Male,23,Computer Science,92.4,4.9,3.14,8.0,6,3.56
ID01668,Female,24,Psychology,68.0,5.3,3.04,9.9,4,3.07
ID01669,Male,21,Mathematics,70.6,6.1,3.59,9.2,4,3.49
ID01670,Female,24,Computer Science,85.0,4.2,2.8,7.0,9,3.16
ID01671,Male,19,Economics,83.6,2.2,2.21,7.7,10,2.49
ID01672,Female,18,Economics,63.8,5.2,3.14,7.4,7,3.42
ID01673,Female,20,Mathematics,87.5,5.9,3.7,8.4,9,4.0
ID01674,Female,19,Psychology,99.5,3.3,3.9,9.6,12,4.0
ID01675,Female,18,Computer Science,68.1,5.9,3.05,6.1,8,3.22
ID01676,Male,20,Computer Science,100.0,4.3,3.12,6.2,12,3.36
ID01677,Male,19,Psychology,61.6,2.0,3.36,6.6,14,3.18
ID01678,Male,24,Psychology,100.0,13.5,2.97,7.0,9,3.89
ID01679,Male,19,Psychology,78.8,3.2,3.36,8.1,8,3.28
ID01680,Female,23,Economics,87.2,2.1,3.06,6.9,5,3.47
ID01681,Male,24,Mathematics,56.6,2.6,3.61,5.7,6,3.35
ID01682,Female,20,Psychology,84.1,0.6,3.46,5.7,7,3.46
ID01683,Female,19,Mathematics,88.4,3.4,3.51,5.2,10,3.57
ID01684,Female,22,Engineering,83.7,8.4,3.0,6.8,5,3.51
ID01685,Male,20,Computer Science,76.6,4.5,4.0,8.6,6,3.8
ID01686,Female,19,Computer Science,70.8,2.4,3.34,7.6,10,3.42
ID01687,Female,23,Business,100.0,3.9,3.22,7.8,6,3.42
ID01688,Male,18,Engineering,85.5,0.9,2.72,5.4,6,2.96
ID01689,Female,18,Psychology,100.0,3.9,3.05,5.2,2,3.26
ID01690,Female,22,Psychology,77.1,3.3,3.16,7.3,8,3.09
ID01691,Male,20,Economics,78.5,6.8,2.71,8.9,8,2.8
ID01692,Male,23,Engineering,97.2,4.9,2.95,8.3,8,3.29
ID01693,Male,19,Psychology,60.7,2.1,3.02,6.0,11,3.06
ID01694,Male,19,Business,66.8,6.7,3.13,10.0,8,3.15
ID01695,Male,18,Mathematics,100.0,8.0,2.22,4.0,7,2.86
ID01696,Male,23,Computer Science,67.4,5.0,3.03,7.0,6,3.1
ID01697,Male,24,Engineering,57.7,3.5,2.91,7.2,7,2.77
ID01698,Male,22,Computer Science,100.0,2.9,3.09,6.7,11,3.2
ID01699,Female,18,Mathematics,64.1,9.5,3.62,7.8,9,4.0
ID01700,Male,18,Engineering,87.8,4.8,4.0,6.7,7,4.0
ID01701,Female,22,Mathematics,86.0,4.2,3.44,4.8,4,3.76
ID01702,Male,20,Psychology,42.8,1.8,2.48,6.9,6,2.07
ID01703,Male,19,Psychology,81.0,2.3,2.93,7.2,15,3.21
ID01704,Male,20,Psychology,91.7,1.5,3.4,8.4,15,3.7
ID01705,Male,23,Mathematics,90.3,3.5,3.34,9.1,5,3.52
ID01706,Male,24,Mathematics,98.6,2.8,3.59,5.7,12,3.62
ID01707,Female,21,Mathematics,79.2,4.4,3.05,9.5,11,3.11
ID01708,Male,21,Computer Science,95.7,7.4,2.92,6.4,7,3.44
ID01709,Female,21,Mathematics,74.7,5.9,3.98,6.2,8,4.0
ID01710,Female,22,Psychology,63.8,6.6,3.13,6.4,6,3.42
ID01711,Male,18,Business,65.5,7.3,2.59,4.1,11,2.73
ID01712,Male,24,Mathematics,63.1,2.4,3.84,6.4,6,3.86
ID01713,Female,20,Business,100.0,3.1,2.35,9.0,10,2.73
ID01714,Male,19,Psychology,62.3,2.8,1.35,7.7,8,1.16
ID01715,Male,21,Mathematics,89.1,6.1,3.48,7.3,8,3.84
ID01716,Female,20,Computer Science,81.0,1.8,3.56,7.5,10,3.96
ID01717,Male,21,Computer Science,83.5,8.6,3.31,8.9,11,3.91
ID01718,Female,24,Business,100.0,3.0,2.45,5.7,9,2.53
ID01719,Female,21,Economics,78.4,1.9,3.07,8.4,8,2.78
ID01720,Male,19,Computer Science,94.2,3.1,2.96,7.1,8,3.4
ID01721,Male,23,Computer Science,85.6,3.3,2.83,5.8,8,3.07
ID01722,Male,23,Computer Science,82.7,3.5,3.81,7.7,11,4.0
ID01723,Male,24,Psychology,100.0,3.6,2.58,7.1,6,3.08
ID01724,Male,23,Computer Science,63.4,7.3,3.26,5.8,11,3.2
ID01725,Female,22,Engineering,100.0,4.8,3.7,5.4,3,4.0
ID01726,Male,18,Mathematics,94.8,1.8,3.29,6.3,17,3.32
ID01727,Male,22,Computer Science,77.8,3.2,3.72,6.2,9,3.86
ID01728,Female,20,Economics,100.0,2.8,3.38,8.8,13,3.62
ID01729,Female,22,Economics,57.3,4.1,3.31,6.7,8,2.99
ID01730,Female,20,Computer Science,77.2,3.8,3.28,6.4,7,3.36
ID01731,Male,20,Computer Science,66.9,10.1,3.41,8.7,4,3.67
ID01732,Female,18,Engineering,91.2,6.6,2.91,9.0,4,3.46
ID01733,Male,19,Computer Science,68.3,5.6,2.45,5.8,11,2.5
ID01734,Male,24,Computer Science,91.5,0.8,3.58,5.1,11,3.48
ID01735,Male,18,Mathematics,82.2,6.4,3.68,7.8,6,4.0
ID01736,Female,24,Economics,77.8,1.1,3.23,6.7,7,2.96
ID01737,Male,23,Engineering,90.8,3.0,2.83,6.2,9,3.31
ID01738,Male,23,Economics,81.0,3.2,2.32,8.6,5,2.52
ID01739,Male,22,Engineering,68.7,7.1,3.14,6.6,10,3.53
ID01740,Male,20,Economics,100.0,2.1,2.43,9.9,6,2.4
ID01741,Female,21,Computer Science,77.7,3.6,2.36,7.1,5,2.4
ID01742,Female,21,Economics,51.7,1.6,3.09,7.2,8,2.61
ID01743,Female,24,Economics,72.4,5.3,2.72,10.0,8,2.79
ID01744,Male,20,Engineering,66.0,3.0,3.27,7.5,11,3.27
ID01745,Male,24,Business,97.4,4.4,3.02,5.9,11,3.32
ID01746,Male,18,Engineering,89.8,0.5,2.8,5.5,10,2.82
ID01747,Male,19,Engineering,91.0,1.9,2.25,6.3,10,2.32
ID01748,Male,18,Engineering,79.4,4.5,2.67,7.4,4,2.59
ID01749,Female,20,Psychology,80.8,5.8,2.69,8.4,6,3.17
ID01750,Male,20,Psychology,79.4,8.7,2.49,4.7,9,2.76
ID01751,Male,19,Psychology,83.8,8.0,2.94,7.0,9,3.6
ID01752,Male,24,Engineering,97.5,2.7,2.53,8.9,10,2.56
ID01753,Male,22,Business,90.0,4.3,3.02,7.4,7,3.2
ID01754,Male,22,Engineering,92.5,6.1,3.22,9.0,7,3.38
ID01755,Female,19,Computer Science,92.5,4.8,2.69,4.7,11,2.99
ID01756,Female,22,Business,98.3,3.2,3.31,6.7,12,3.62
ID01757,Female,21,Psychology,89.3,4.5,2.42,7.2,7,2.64
ID01758,Male,22,Economics,90.4,8.3,2.54,7.8,5,3.04
ID01759,Male,22,Economics,100.0,3.9,3.04,5.7,6,3.3
ID01760,Male,22,Mathematics,75.0,5.4,3.44,7.6,12,3.63
ID01761,Male,21,Business,72.2,4.6,3.53,7.7,8,3.73
ID01762,Female,24,Psychology,67.2,2.6,3.91,6.9,9,3.95
ID01763,Male,22,Business,87.7,7.1,2.91,7.7,13,3.23
ID01764,Male,23,Business,57.2,4.0,3.04,7.5,11,2.82
ID01765,Male,21,Economics,91.9,3.2,2.58,6.0,5,2.73
ID01766,Male,19,Engineering,83.4,4.6,2.47,6.8,6,2.88
ID01767,Female,18,Computer Science,100.0,7.5,3.21,5.1,10,3.59
ID01768,Male,19,Mathematics,74.9,4.4,2.71,4.8,10,2.59
ID01769,Male,18,Psychology,82.0,4.4,3.72,7.4,10,4.0
ID01770,Male,19,Business,100.0,5.3,2.37,4.2,13,2.64
ID01771,Male,23,Mathematics,100.0,6.0,3.34,6.6,7,3.92
ID01772,Female,18,Business,74.8,3.4,2.6,7.6,10,2.51
ID01773,Female,18,Economics,87.7,3.7,2.69,7.0,11,2.88
ID01774,Female,20,Computer Science,89.4,3.3,3.37,10.0,5,3.72
ID01775,Female,18,Economics,90.6,5.3,2.76,7.6,8,3.07
ID01776,Male,18,Mathematics,81.1,4.0,2.84,6.6,9,3.0
ID01777,Female,20,Psychology,100.0,4.1,2.69,7.9,5,3.0
ID01778,Male,22,Business,56.7,4.2,3.99,5.0,9,3.78
ID01779,Male,22,Computer Science,78.7,1.7,2.79,8.5,4,2.6
ID01780,Female,20,Economics,91.7,5.7,3.13,6.2,11,3.55
ID01781,Male,21,Mathematics,91.9,3.3,3.0,8.7,5,3.03
ID01782,Female,18,Economics,100.0,4.0,3.21,7.6,6,3.64
ID01783,Male,18,Business,100.0,3.0,2.79,7.9,16,2.73
ID01784,Female,20,Business,80.7,2.1,3.0,6.2,7,3.35
ID01785,Female,20,Psychology,100.0,4.4,3.3,5.3,10,3.53
ID01786,Female,21,Computer Science,74.3,5.1,2.67,5.3,6,2.69
ID01787,Female,23,Engineering,99.0,13.4,3.64,4.4,5,4.0
ID01788,Female,22,Economics,100.0,2.8,3.69,6.4,4,3.86
ID01789,Male,19,Business,100.0,6.3,3.4,6.1,8,3.78
ID01790,Male,23,Mathematics,86.6,3.3,3.13,8.5,6,3.38
ID01791,Male,24,Economics,80.0,6.6,1.6,5.4,7,2.11
ID01792,Female,22,Psychology,62.1,5.6,3.31,10.0,8,3.52
ID01793,Male,18,Psychology,89.7,2.9,2.9,5.5,10,3.1
ID01794,Female,24,Business,68.3,2.0,2.98,5.6,8,2.66
ID01795,Male,23,Business,73.1,1.6,2.15,4.8,8,2.16
ID01796,Male,20,Business,67.1,6.9,3.35,7.0,10,3.51
ID01797,Female,21,Engineering,78.1,2.3,2.38,6.5,14,2.19
ID01798,Male,22,Business,84.6,1.4,3.16,6.8,9,3.57
ID01799,Male,21,Economics,89.1,6.9,3.55,7.6,11,3.96
ID01800,Male,24,Economics,76.0,4.1,2.87,8.5,6,2.89
ID01801,Female,22,Computer Science,100.0,3.4,3.71,5.2,6,3.79
ID01802,Female,23,Mathematics,81.9,6.0,2.73,7.0,14,3.27
ID01803,Male,18,Business,73.2,3.3,3.4,8.3,10,3.51
ID01804,Male,19,Economics,88.4,5.7,2.45,5.4,7,2.98
ID01805,Male,21,Economics,100.0,2.9,3.62,10.0,14,3.67
ID01806,Female,21,Economics,90.0,8.3,3.54,10.0,10,4.0
ID01807,Female,19,Engineering,79.6,2.6,3.33,6.9,8,3.38
ID01808,Male,21,Mathematics,62.1,5.7,2.9,5.3,9,3.06
ID01809,Male,21,Psychology,81.7,7.5,2.4,5.5,9,2.76
ID01810,Male,22,Economics,88.5,0.3,2.9,7.4,4,3.03
ID01811,Female,22,Business,79.2,5.4,3.66,8.0,4,3.72
ID01812,Female,19,Economics,60.0,2.6,3.16,4.2,8,3.15
ID01813,Male,24,Mathematics,72.2,6.0,2.32,5.6,10,2.49
ID01814,Male,18,Psychology,100.0,4.6,2.54,7.2,11,2.82
ID01815,Male,23,Engineering,100.0,5.3,3.73,4.9,10,4.0
ID01816,Female,23,Computer Science,71.7,3.9,3.34,6.6,10,3.24
ID01817,Male,24,Business,95.1,7.7,2.48,7.6,7,2.82
ID01818,Female,21,Computer Science,67.3,1.6,2.22,6.8,6,2.19
ID01819,Female,18,Engineering,100.0,7.3,2.79,5.9,5,3.34
ID01820,Male,19,Mathematics,88.7,2.9,2.17,7.1,8,2.63
ID01821,Male,24,Mathematics,99.2,1.1,3.02,7.8,6,3.27
ID01822,Male,19,Engineering,59.3,4.2,4.0,5.6,4,3.78
ID01823,Female,22,Economics,95.2,2.7,2.3,7.5,11,2.55
ID01824,Female,21,Engineering,84.9,5.2,3.01,7.5,8,3.57
ID01825,Female,20,Business,97.8,5.5,3.76,7.8,7,4.0
ID01826,Male,19,Psychology,98.7,3.7,3.47,7.4,10,3.73
ID01827,Male,24,Computer Science,86.0,5.4,3.03,7.2,12,3.49
ID01828,Female,21,Computer Science,76.0,4.8,3.03,6.8,12,2.94
ID01829,Female,18,Mathematics,96.7,4.2,2.52,6.6,9,2.74
ID01830,Male,24,Economics,84.1,3.6,2.97,8.1,6,3.38
ID01831,Female,22,Mathematics,71.9,3.0,3.22,6.9,6,3.02
ID01832,Female,23,Business,71.2,10.2,3.65,7.8,3,3.89
ID01833,Female,18,Engineering,62.8,4.0,2.79,7.8,4,2.7
ID01834,Female,19,Computer Science,77.3,4.9,3.01,5.6,10,3.08
ID01835,Female,19,Business,100.0,5.8,2.63,6.5,16,2.61
ID01836,Female,18,Mathematics,87.7,3.5,3.21,6.9,5,3.34
ID01837,Male,19,Mathematics,77.1,5.1,3.49,7.1,6,3.77
ID01838,Male,24,Computer Science,97.1,9.7,3.41,7.6,9,4.0
ID01839,Female,21,Mathematics,72.5,2.6,2.51,7.3,6,2.43
ID01840,Male,19,Economics,86.4,9.7,3.17,7.1,4,3.65
ID01841,Male,22,Mathematics,82.3,6.1,2.76,6.3,7,3.29
ID01842,Male,21,Psychology,96.7,2.9,3.61,8.6,8,3.96
ID01843,Male,24,Engineering,61.3,2.5,3.02,7.5,13,3.18
ID01844,Female,20,Mathematics,72.2,9.6,2.34,6.8,7,2.52
ID01845,Female,19,Psychology,60.4,7.0,2.99,6.4,8,3.23
ID01846,Male,19,Business,81.1,3.8,3.33,7.4,7,3.64
ID01847,Male,22,Mathematics,100.0,3.1,3.22,7.0,5,3.39
ID01848,Male,24,Economics,77.4,2.9,2.84,4.7,6,2.86
ID01849,Female,22,Business,77.3,3.7,2.81,5.5,8,2.86
ID01850,Female,23,Mathematics,98.1,3.9,2.61,9.0,6,3.04
ID01851,Male,24,Computer Science,100.0,4.5,2.9,7.6,9,3.11
ID01852,Female,18,Psychology,83.7,2.3,2.67,6.0,7,2.83
ID01853,Female,18,Psychology,95.3,2.8,3.59,6.4,9,4.0
ID01854,Female,18,Computer Science,68.8,3.6,2.65,5.7,16,2.24
ID01855,Female,22,Engineering,100.0,11.6,3.16,6.2,10,3.88
ID01856,Male,18,Economics,100.0,4.8,3.13,8.5,11,3.46
ID01857,Female,24,Psychology,92.8,1.8,3.57,6.7,2,3.77
ID01858,Male,18,Business,53.7,2.3,3.64,8.2,6,3.02
ID01859,Female,20,Economics,76.6,9.6,3.45,9.4,8,3.72
ID01860,Female,18,Psychology,94.2,7.8,3.28,6.4,6,3.71
ID01861,Female,19,Engineering,78.7,3.3,2.58,5.1,10,2.68
ID01862,Female,23,Business,100.0,5.4,2.57,7.6,8,3.07
ID01863,Male,22,Economics,93.8,5.1,2.68,5.8,7,3.12
ID01864,Male,21,Business,74.4,4.1,3.48,7.0,3,3.72
ID01865,Female,23,Computer Science,85.5,2.5,3.14,7.3,5,3.24
ID01866,Female,20,Mathematics,71.6,1.3,3.53,9.8,13,3.2
ID01867,Male,22,Computer Science,82.3,6.6,3.6,7.5,4,4.0
ID01868,Male,24,Economics,76.7,5.1,2.74,6.3,11,3.0
ID01869,Male,22,Mathematics,100.0,2.5,3.12,7.9,12,3.2
ID01870,Female,19,Computer Science,100.0,7.6,3.09,8.2,14,3.7
ID01871,Female,24,Mathematics,63.5,9.4,2.94,8.8,13,3.14
ID01872,Male,23,Psychology,56.2,4.7,2.83,5.6,11,2.5
ID01873,Male,23,Business,81.3,4.0,3.69,8.9,4,4.0
ID01874,Female,18,Mathematics,62.2,1.5,3.13,10.0,6,2.87
ID01875,Female,24,Psychology,85.7,3.7,3.11,8.9,10,3.38
ID01876,Male,19,Engineering,96.2,2.1,2.7,9.2,11,2.79
ID01877,Female,18,Computer Science,100.0,3.8,3.44,6.3,4,3.63
ID01878,Male,18,Engineering,88.0,7.1,2.6,9.5,4,2.95
ID01879,Male,22,Economics,82.1,5.8,3.33,6.3,5,3.64
ID01880,Female,23,Psychology,55.3,7.7,3.34,6.9,7,3.28
ID01881,Female,18,Engineering,85.4,3.5,2.89,6.3,7,3.23
ID01882,Female,20,Engineering,86.1,1.8,3.26,6.1,8,3.47
ID01883,Female,20,Psychology,94.6,3.4,3.19,7.0,6,3.38
ID01884,Female,23,Business,74.4,4.7,3.08,5.3,9,2.91
ID01885,Male,20,Mathematics,78.5,7.9,3.11,6.0,10,3.2
ID01886,Male,22,Economics,62.8,6.5,3.13,5.5,6,3.05
ID01887,Male,19,Economics,50.6,1.4,3.16,9.3,14,2.6
ID01888,Male,21,Computer Science,68.4,4.6,3.13,9.4,8,2.91
ID01889,Female,18,Mathematics,61.4,7.1,2.55,10.0,6,2.48
ID01890,Female,21,Computer Science,90.1,8.2,3.02,6.9,6,3.57
ID01891,Male,19,Economics,77.2,7.4,3.23,7.0,9,3.32
ID01892,Male,19,Mathematics,76.9,2.7,3.15,8.2,12,2.94
ID01893,Female,22,Engineering,70.2,2.8,3.58,5.1,12,3.41
ID01894,Male,20,Business,36.5,10.2,3.41,5.5,7,3.19
ID01895,Female,20,Engineering,100.0,3.2,2.66,4.6,4,2.76
ID01896,Female,19,Business,70.0,9.3,3.02,8.3,8,3.35
ID01897,Female,22,Psychology,78.8,2.4,2.94,5.7,9,2.75
ID01898,Male,22,Computer Science,63.2,3.8,3.1,8.5,8,2.91
ID01899,Male,23,Computer Science,99.6,1.0,3.1,6.3,11,3.18
ID01900,Female,24,Psychology,87.2,3.7,3.41,7.0,7,3.94
ID01901,Female,18,Mathematics,72.6,2.5,3.19,6.7,16,2.72
ID01902,Male,24,Psychology,79.1,5.8,3.72,7.3,8,4.0
ID01903,Female,20,Economics,100.0,5.8,3.22,6.3,5,3.49
ID01904,Male,19,Psychology,83.9,5.2,2.68,8.6,9,3.14
ID01905,Female,23,Business,82.3,2.6,2.87,6.7,11,3.15
ID01906,Male,21,Economics,70.9,7.7,3.4,7.5,10,3.68
ID01907,Female,20,Psychology,56.6,4.2,2.29,7.2,9,1.95
ID01908,Male,18,Computer Science,82.6,6.1,2.43,5.5,6,2.94
ID01909,Male,22,Engineering,89.9,7.4,3.11,9.0,8,3.56
ID01910,Male,19,Business,100.0,4.5,3.58,6.0,11,4.0
ID01911,Male,20,Business,51.3,1.7,3.75,8.2,6,3.31
ID01912,Female,21,Mathematics,68.1,4.8,2.99,8.1,9,2.83
ID01913,Female,18,Engineering,76.3,3.7,3.63,4.8,6,3.7
ID01914,Male,18,Business,84.9,2.4,3.14,6.7,6,3.28
ID01915,Male,23,Psychology,82.8,8.7,2.33,7.9,10,2.83
ID01916,Female,20,Business,83.2,3.5,3.1,6.6,8,3.49
ID01917,Female,21,Business,91.1,5.6,2.79,6.8,6,3.06
ID01918,Female,18,Business,71.5,6.4,3.56,7.3,6,3.9
ID01919,Male,19,Mathematics,99.0,4.8,3.09,6.4,8,3.33
ID01920,Male,18,Business,91.5,3.2,2.46,7.5,5,2.84
ID01921,Female,21,Business,80.2,1.6,2.35,7.1,11,2.63
ID01922,Male,22,Mathematics,100.0,5.2,3.09,6.7,11,3.58
ID01923,Female,22,Economics,100.0,3.5,1.89,5.5,3,2.09
ID01924,Male,23,Engineering,99.0,10.0,2.84,7.6,6,3.44
ID01925,Female,20,Economics,39.7,2.8,3.22,4.0,8,3.0
ID01926,Male,21,Computer Science,100.0,1.0,2.57,7.4,6,2.9
ID01927,Female,23,Mathematics,96.9,2.0,3.6,7.0,13,3.84
ID01928,Male,24,Mathematics,100.0,7.4,3.7,5.8,7,3.99
ID01929,Female,18,Business,100.0,6.5,2.59,4.9,5,3.12
ID01930,Male,24,Business,100.0,8.7,2.95,7.6,10,3.59
ID01931,Female,18,Computer Science,98.2,3.7,3.6,6.6,14,3.79
ID01932,Female,22,Business,100.0,6.0,3.1,7.2,5,3.42
